"Id", "date_photo", "dossier_media", "photo", "photo_IR", "verite_terrain", "materiel", "focale", "sensibilite", "spectre_ir", "tps_expo", "hauteur", "largeur", "heure", "lieu", "region", "position_GPS", "direction_feu", "taux_occupation", "couleur_dominante", "densite", "taux_supperposition", "couleur_fumees", "luminosite", "vegetation", "moment", "nuage", "distance", "presence", "valid", "proprietaire", "sequence", "numimage"
"2884", "20/06/12", "00538", "533_rgb.png", "533_nir.png", "533_gt.png", "", "0", "0", "", "0", "173", "358", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "1", "9", "", "50", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2883", "20/06/12", "00537", "532_rgb.png", "532_nir.png", "532_gt.png", "", "0", "0", "", "0", "305", "403", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "jaune/yellow", "0", "9", "", "48", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2882", "20/06/12", "00536", "531_rgb.png", "531_nir.png", "531_gt.png", "", "0", "0", "", "0", "146", "421", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "1", "20", "", "28", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2881", "20/06/12", "00535", "530_rgb.png", "530_nir.png", "530_gt.png", "", "0", "0", "", "0", "180", "416", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "orange/orange", "1", "4", "", "22", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2880", "20/06/12", "00534", "529_rgb.png", "529_nir.png", "529_gt.png", "", "0", "0", "", "0", "141", "465", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "1", "16", "", "22", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2879", "19/06/12", "00533", "528_rgb.png", "528_nir.png", "528_gt.png", "", "0", "0", "", "0", "189", "155", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "39", "", "35", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2878", "19/06/12", "00532", "527_rgb.png", "527_nir.png", "527_gt.png", "", "0", "0", "", "0", "259", "479", "00:00:00", "Plateau expérimental - Corte", "", "", "", "7", "rouge/red", "0", "25", "", "29", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2877", "19/06/12", "00531", "526_rgb.png", "526_nir.png", "526_gt.png", "", "0", "0", "", "0", "216", "530", "00:00:00", "Plateau expérimental - Corte", "", "", "", "7", "rouge/red", "1", "20", "", "32", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2876", "19/06/12", "00530", "525_rgb.png", "525_nir.png", "525_gt.png", "", "0", "0", "", "0", "317", "547", "00:00:00", "Plateau expérimental - Corte", "", "", "", "10", "rouge/red", "0", "30", "", "25", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2875", "19/06/12", "00529", "524_rgb.png", "524_nir.png", "524_gt.png", "", "0", "0", "", "0", "295", "558", "00:00:00", "Plateau expérimental - Corte", "", "", "", "8", "rouge/red", "0", "45", "", "27", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2874", "19/06/12", "00528", "523_rgb.png", "523_nir.png", "523_gt.png", "", "0", "0", "", "0", "292", "481", "00:00:00", "Plateau expérimental - Corte", "", "", "", "7", "rouge/red", "0", "32", "", "29", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2873", "19/06/12", "00527", "522_rgb.png", "522_nir.png", "522_gt.png", "", "0", "0", "", "0", "256", "452", "00:00:00", "Plateau expérimental - Corte", "", "", "", "6", "rouge/red", "0", "20", "", "29", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2872", "19/06/12", "00526", "521_rgb.png", "521_nir.png", "521_gt.png", "", "0", "0", "", "0", "180", "509", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "36", "", "30", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2871", "19/06/12", "00525", "520_rgb.png", "520_nir.png", "520_gt.png", "", "0", "0", "", "0", "150", "472", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "33", "", "30", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2870", "19/06/12", "00524", "519_rgb.png", "519_nir.png", "519_gt.png", "", "0", "0", "", "0", "206", "415", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "26", "", "29", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2869", "29/03/12", "00523", "518_rgb.png", "518_nir.png", "518_gt.png", "", "0", "0", "", "0", "197", "723", "00:00:00", "Plateau expérimental - Corte", "", "", "", "8", "rouge/red", "0", "48", "", "50", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2868", "29/03/12", "00522", "517_rgb.png", "517_nir.png", "517_gt.png", "", "0", "0", "", "0", "242", "757", "00:00:00", "Plateau expérimental - Corte", "", "", "", "9", "rouge/red", "0", "33", "", "50", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2867", "29/03/12", "00521", "516_rgb.png", "516_nir.png", "516_gt.png", "", "0", "0", "", "0", "374", "603", "00:00:00", "Plateau expérimental - Corte", "", "", "", "12", "rouge/red", "1", "28", "", "52", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2866", "29/03/12", "00520", "515_rgb.png", "515_nir.png", "515_gt.png", "", "0", "0", "", "0", "114", "473", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "56", "", "51", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2865", "29/03/12", "00519", "514_rgb.png", "514_nir.png", "514_gt.png", "", "0", "0", "", "0", "493", "702", "00:00:00", "Plateau expérimental - Corte", "", "", "", "19", "rouge/red", "0", "52", "", "52", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2864", "29/03/12", "00518", "513_rgb.png", "513_nir.png", "513_gt.png", "", "0", "0", "", "0", "303", "604", "00:00:00", "Plateau expérimental - Corte", "", "", "", "16", "rouge/red", "0", "49", "", "52", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2863", "29/03/12", "00517", "512_rgb.png", "512_nir.png", "512_gt.png", "", "0", "0", "", "0", "152", "352", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "29", "", "40", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2862", "29/03/12", "00516", "511_rgb.png", "511_nir.png", "511_gt.png", "", "0", "0", "", "0", "244", "490", "00:00:00", "Plateau expérimental - Corte", "", "", "", "7", "rouge/red", "1", "21", "", "38", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2861", "08/03/12", "00515", "510_rgb.png", "510_nir.png", "510_gt.png", "", "0", "0", "", "0", "383", "291", "00:00:00", "Plateau expérimental - Corte", "", "", "", "6", "rouge/red", "1", "8", "", "41", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2860", "08/03/12", "00514", "509_rgb.png", "509_nir.png", "509_gt.png", "", "0", "0", "", "0", "461", "394", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "1", "15", "", "43", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2859", "08/03/12", "00513", "508_rgb.png", "508_nir.png", "508_gt.png", "", "0", "0", "", "0", "329", "345", "00:00:00", "Plateau expérimental - Corte", "", "", "", "6", "rouge/red", "1", "5", "", "40", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2858", "08/03/12", "00512", "507_rgb.png", "507_nir.png", "507_gt.png", "", "0", "0", "", "0", "272", "416", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "1", "12", "", "41", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2857", "08/03/12", "00511", "506_rgb.png", "506_nir.png", "506_gt.png", "", "0", "0", "", "0", "228", "360", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "1", "19", "", "28", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2856", "08/03/12", "00510", "505_rgb.png", "505_nir.png", "505_gt.png", "", "0", "0", "", "0", "414", "254", "00:00:00", "Plateau expérimental - Corte", "", "", "", "6", "rouge/red", "0", "34", "", "30", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2855", "08/03/12", "00509", "504_rgb.png", "504_nir.png", "504_gt.png", "", "0", "0", "", "0", "291", "275", "00:00:00", "Plateau expérimental - Corte", "", "", "", "6", "rouge/red", "0", "24", "", "30", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2854", "07/03/12", "00508", "503_rgb.png", "503_nir.png", "503_gt.png", "", "0", "0", "", "0", "271", "264", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "39", "", "23", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2853", "07/03/12", "00507", "502_rgb.png", "502_nir.png", "502_gt.png", "", "0", "0", "", "0", "203", "313", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "27", "", "24", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2852", "07/03/12", "00506", "501_rgb.png", "501_nir.png", "501_gt.png", "", "0", "0", "", "0", "238", "119", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "27", "", "25", "", "", "0", "", "", "1", "Université de Corse", "0", "0"
"2311", "mars-07", "00500", "500_rgb.png", "", "500_gt.png", "", "0", "0", "", "0", "1109", "2047", "00:00:00", "", "", "", "", "40", "orange/orange", "0", "65", "", "30", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2310", "mars-07", "00499", "499_rgb.png", "", "499_gt.png", "", "0", "0", "", "0", "1642", "1863", "00:00:00", "", "", "", "", "30", "rouge/red", "0", "95", "", "48", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2309", "mars-07", "00498", "498_rgb.png", "", "498_gt.png", "", "0", "0", "", "0", "1411", "1570", "00:00:00", "", "", "", "", "26", "orange/orange", "0", "43", "", "39", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2308", "mars-07", "00497", "497_rgb.png", "", "497_gt.png", "", "0", "0", "", "0", "1535", "2022", "00:00:00", "", "", "", "", "42", "orange/orange", "0", "5", "", "17", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2307", "mars-07", "00496", "496_rgb.png", "", "496_gt.png", "", "0", "0", "", "0", "1449", "2014", "00:00:00", "", "", "", "", "49", "orange/orange", "0", "4", "", "22", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2306", "mars-07", "00495", "495_rgb.png", "", "495_gt.png", "", "0", "0", "", "0", "1671", "1988", "00:00:00", "", "", "", "", "49", "rouge/red", "0", "38", "", "39", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2305", "mars-07", "00494", "494_rgb.png", "", "494_gt.png", "", "0", "0", "", "0", "973", "822", "00:00:00", "", "", "", "", "11", "rouge/red", "0", "22", "", "39", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2304", "mars-07", "00493", "493_rgb.png", "", "493_gt.png", "", "0", "0", "", "0", "1071", "1727", "00:00:00", "", "", "", "", "25", "orange/orange", "1", "4", "", "30", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2303", "mars-07", "00492", "492_rgb.png", "", "492_gt.png", "", "0", "0", "", "0", "2178", "2693", "00:00:00", "", "", "", "", "37", "orange/orange", "1", "1", "", "31", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2302", "mars-07", "00491", "491_rgb.png", "", "491_gt.png", "", "0", "0", "", "0", "1323", "1767", "00:00:00", "", "", "", "", "43", "orange/orange", "1", "2", "", "24", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2301", "mars-07", "00490", "490_rgb.png", "", "490_gt.png", "", "0", "0", "", "0", "1871", "3021", "00:00:00", "", "", "", "", "48", "orange/orange", "1", "4", "", "30", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2300", "mars-07", "00489", "489_rgb.png", "", "489_gt.png", "", "0", "0", "", "0", "2031", "3647", "00:00:00", "", "", "", "", "33", "orange/orange", "1", "6", "", "24", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2299", "mars-07", "00488", "488_rgb.png", "", "488_gt.png", "", "0", "0", "", "0", "767", "1023", "00:00:00", "", "", "", "", "78", "orange/orange", "0", "3", "", "9", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2298", "mars-07", "00487", "487_rgb.png", "", "487_gt.png", "", "0", "0", "", "0", "1015", "956", "00:00:00", "", "", "", "", "61", "orange/orange", "0", "28", "", "35", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2297", "mars-07", "00486", "486_rgb.png", "", "486_gt.png", "", "0", "0", "", "0", "790", "1302", "00:00:00", "", "", "", "", "14", "orange/orange", "1", "22", "", "30", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2296", "mars-07", "00485", "485_rgb.png", "", "485_gt.png", "", "0", "0", "", "0", "1444", "1007", "00:00:00", "", "", "", "", "29", "orange/orange", "0", "6", "", "32", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2295", "mars-07", "00484", "484_rgb.png", "", "484_gt.png", "", "0", "0", "", "0", "1627", "1213", "00:00:00", "", "", "", "", "28", "orange/orange", "0", "6", "", "34", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2294", "mars-07", "00483", "483_rgb.png", "", "483_gt.png", "", "0", "0", "", "0", "1046", "1892", "00:00:00", "", "", "", "", "34", "orange/orange", "1", "22", "", "46", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2293", "mars-07", "00482", "482_rgb.png", "", "482_gt.png", "", "0", "0", "", "0", "1112", "1630", "00:00:00", "", "", "", "", "31", "orange/orange", "0", "29", "", "49", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2292", "mars-07", "00481", "481_rgb.png", "", "481_gt.png", "", "0", "0", "", "0", "1701", "2024", "00:00:00", "", "", "", "", "55", "orange/orange", "0", "42", "", "55", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2291", "mars-07", "00480", "480_rgb.png", "", "480_gt.png", "", "0", "0", "", "0", "1510", "2547", "00:00:00", "", "", "", "", "19", "orange/orange", "1", "66", "", "40", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2290", "mars-07", "00479", "479_rgb.png", "", "479_gt.png", "", "0", "0", "", "0", "1917", "1495", "00:00:00", "", "", "", "", "57", "orange/orange", "0", "7", "", "23", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2289", "janv-04", "00478", "478_rgb.png", "", "478_gt.png", "", "0", "0", "", "0", "320", "1007", "00:00:00", "", "", "", "", "24", "orange/orange", "0", "68", "", "43", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2288", "févr-07", "00477", "477_rgb.png", "", "477_gt.png", "", "0", "0", "", "0", "762", "1072", "00:00:00", "", "", "", "", "26", "orange/orange", "1", "80", "", "47", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2287", "mars-07", "00476", "476_rgb.png", "", "476_gt.png", "", "0", "0", "", "0", "875", "667", "00:00:00", "", "", "", "", "16", "orange/orange", "1", "35", "", "37", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2286", "mars-07", "00475", "475_rgb.png", "", "475_gt.png", "", "0", "0", "", "0", "454", "611", "00:00:00", "", "", "", "", "40", "orange/orange", "0", "38", "", "44", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2285", "mars-07", "00474", "474_rgb.png", "", "474_gt.png", "", "0", "0", "", "0", "232", "326", "00:00:00", "", "", "", "", "16", "orange/orange", "0", "48", "", "79", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2284", "", "00473", "473_rgb.png", "", "473_gt.png", "", "0", "0", "", "0", "868", "914", "00:00:00", "", "", "", "", "32", "orange/orange", "0", "54", "", "58", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2283", "janv-11", "00472", "472_rgb.png", "", "472_gt.png", "", "0", "0", "", "0", "2259", "2889", "00:00:00", "", "", "", "", "25", "rouge/red", "0", "100", "", "50", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2282", "janv-10", "00471", "471_rgb.png", "", "471_gt.png", "", "0", "0", "", "0", "1396", "1924", "00:00:00", "", "", "", "", "32", "rouge/red", "1", "89", "", "49", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2281", "janv-04", "00470", "470_rgb.png", "", "470_gt.png", "", "0", "0", "", "0", "350", "368", "00:00:00", "", "", "", "", "19", "orange/orange", "0", "58", "", "68", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2280", "", "00469", "469_rgb.png", "", "469_gt.png", "", "0", "0", "", "0", "625", "836", "00:00:00", "", "", "", "", "13", "orange/orange", "0", "79", "", "64", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2279", "", "00468", "468_rgb.png", "", "468_gt.png", "", "0", "0", "", "0", "748", "1189", "00:00:00", "", "", "", "", "36", "orange/orange", "0", "70", "", "62", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2278", "", "00467", "467_rgb.png", "", "467_gt.png", "", "0", "0", "", "0", "1109", "1872", "00:00:00", "", "", "", "", "20", "orange/orange", "1", "20", "", "33", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2277", "nov-11", "00466", "466_rgb.png", "", "466_gt.png", "", "0", "0", "", "0", "322", "268", "00:00:00", "", "", "", "", "8", "orange/orange", "0", "48", "", "48", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2276", "févr-12", "00465", "465_rgb.png", "", "465_gt.png", "", "0", "0", "", "0", "1532", "2265", "00:00:00", "", "", "", "", "16", "orange/orange", "0", "49", "", "50", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2275", "févr-12", "00464", "464_rgb.png", "", "464_gt.png", "", "0", "0", "", "0", "909", "1326", "00:00:00", "", "", "", "", "19", "orange/orange", "1", "21", "", "54", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2274", "févr-12", "00463", "463_rgb.png", "", "463_gt.png", "", "0", "0", "", "0", "1245", "1578", "00:00:00", "", "", "", "", "12", "rouge/red", "1", "68", "", "48", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2273", "févr-12", "00462", "462_rgb.png", "", "462_gt.png", "", "0", "0", "", "0", "426", "1218", "00:00:00", "", "", "", "", "11", "orange/orange", "0", "32", "", "48", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2272", "févr-12", "00461", "461_rgb.png", "", "461_gt.png", "", "0", "0", "", "0", "959", "1505", "00:00:00", "", "", "", "", "6", "orange/orange", "1", "7", "", "46", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2271", "févr-12", "00460", "460_rgb.png", "", "460_gt.png", "", "0", "0", "", "0", "1282", "1403", "00:00:00", "", "", "", "", "41", "orange/orange", "1", "24", "", "54", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2270", "févr-12", "00459", "459_rgb.png", "", "459_gt.png", "", "0", "0", "", "0", "1460", "2836", "00:00:00", "", "", "", "", "35", "orange/orange", "0", "12", "", "57", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2269", "févr-12", "00458", "458_rgb.png", "", "458_gt.png", "", "0", "0", "", "0", "1859", "2197", "00:00:00", "", "", "", "", "49", "orange/orange", "0", "4", "", "35", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
